user_id,pred_date
85610,2017-05-29
84994,2017-05-29
84965,2017-05-29
84665,2017-05-25
84657,2017-05-30
84149,2017-05-28
83467,2017-05-30
83075,2017-05-30
82671,2017-05-30
81850,2017-05-31
80494,2017-05-28
80054,2017-05-27
80014,2017-05-29
79881,2017-05-29
79857,2017-05-31
79818,2017-05-30
79657,2017-05-31
79140,2017-05-31
78515,2017-05-25
78512,2017-05-28
78370,2017-05-25
77725,2017-05-25
77212,2017-05-31
77051,2017-05-28
76732,2017-05-30
76651,2017-05-28
76006,2017-05-29
75246,2017-05-30
74106,2017-05-28
73852,2017-05-29
73765,2017-05-29
73017,2017-05-27
72874,2017-05-31
72367,2017-05-27
72253,2017-05-26
71567,2017-05-26
71527,2017-05-30
71521,2017-05-26
71116,2017-05-25
70754,2017-05-30
69658,2017-05-28
69218,2017-05-25
69129,2017-05-25
68234,2017-05-26
68171,2017-05-28
67973,2017-05-30
67953,2017-05-27
67322,2017-05-25
66932,2017-05-31
65921,2017-05-30
65868,2017-05-25
65200,2017-05-25
64159,2017-05-26
63714,2017-05-31
63560,2017-05-29
63243,2017-05-30
63177,2017-05-28
62591,2017-05-26
61536,2017-05-29
61354,2017-05-25
60985,2017-05-27
60248,2017-05-29
60192,2017-05-26
60134,2017-05-26
59748,2017-05-27
59345,2017-05-29
58767,2017-05-26
58601,2017-05-30
57917,2017-05-26
56922,2017-05-29
56830,2017-05-26
56648,2017-05-28
56104,2017-05-27
55868,2017-05-25
55328,2017-05-26
55149,2017-05-27
55084,2017-05-27
54747,2017-05-30
54532,2017-05-30
53155,2017-05-28
52898,2017-05-29
52132,2017-05-27
51304,2017-05-28
49720,2017-05-25
49621,2017-05-26
49595,2017-05-26
48542,2017-05-28
48430,2017-05-29
48142,2017-05-28
47841,2017-05-29
47474,2017-05-27
46500,2017-05-27
46232,2017-05-29
45563,2017-05-26
45430,2017-05-31
44770,2017-05-30
43354,2017-05-27
43340,2017-05-25
42558,2017-05-26
42525,2017-05-30
42360,2017-05-30
42160,2017-05-25
41903,2017-05-26
41744,2017-05-29
41674,2017-05-25
41664,2017-05-28
41440,2017-05-31
41189,2017-05-30
40963,2017-05-27
40523,2017-05-26
40473,2017-05-27
40369,2017-05-27
40135,2017-05-30
39298,2017-05-25
39283,2017-05-27
38984,2017-05-26
38687,2017-05-27
38603,2017-05-31
38348,2017-05-27
37986,2017-05-30
37523,2017-05-26
37312,2017-05-26
36431,2017-05-31
36394,2017-05-27
35784,2017-05-29
35683,2017-05-25
35436,2017-05-30
35028,2017-05-29
34991,2017-05-28
34637,2017-05-28
34538,2017-05-30
34179,2017-05-31
34115,2017-05-28
33996,2017-05-27
33868,2017-05-30
33813,2017-05-28
32751,2017-05-28
32671,2017-05-25
32653,2017-05-29
32530,2017-05-28
32486,2017-05-26
32050,2017-05-28
31941,2017-05-30
31360,2017-05-26
30869,2017-05-26
30221,2017-05-26
29981,2017-05-27
29855,2017-05-25
29709,2017-05-28
29467,2017-05-29
28157,2017-05-28
28075,2017-05-26
28071,2017-05-26
28014,2017-05-31
27561,2017-05-26
27487,2017-05-27
27001,2017-05-28
26856,2017-05-29
26312,2017-05-28
25837,2017-05-31
25816,2017-05-30
25642,2017-05-26
25205,2017-05-30
25040,2017-05-26
24875,2017-05-29
24832,2017-05-27
24364,2017-05-30
24300,2017-05-29
23885,2017-05-29
22156,2017-05-27
22034,2017-05-28
21973,2017-05-30
21657,2017-05-26
21450,2017-05-27
21266,2017-05-25
21159,2017-05-27
20889,2017-05-28
20743,2017-05-27
20650,2017-05-25
20632,2017-05-26
20476,2017-05-27
19590,2017-05-26
19565,2017-05-31
19503,2017-05-28
18979,2017-05-28
18611,2017-05-26
18600,2017-05-29
18346,2017-05-28
18099,2017-05-27
18022,2017-05-26
17439,2017-05-29
17147,2017-05-25
16939,2017-05-29
16902,2017-05-30
16641,2017-05-30
16576,2017-05-30
15448,2017-05-28
15374,2017-05-29
15316,2017-05-26
15028,2017-05-25
14695,2017-05-30
14645,2017-05-31
13749,2017-05-31
13630,2017-05-30
13372,2017-05-27
12823,2017-05-26
12733,2017-05-29
12445,2017-05-29
12157,2017-05-30
11356,2017-05-26
11215,2017-05-30
10245,2017-05-25
10063,2017-05-25
9772,2017-05-26
9558,2017-05-29
9529,2017-05-30
9358,2017-05-28
9106,2017-05-25
9104,2017-05-25
8388,2017-05-27
7654,2017-05-26
7629,2017-05-28
7065,2017-05-30
6382,2017-05-30
5541,2017-05-26
4569,2017-05-29
4521,2017-05-29
4388,2017-05-31
4036,2017-05-25
3820,2017-05-27
3698,2017-05-27
3321,2017-05-29
3187,2017-05-27
3166,2017-05-30
3020,2017-05-28
2678,2017-05-29
2629,2017-05-30
2565,2017-05-31
2442,2017-05-25
2414,2017-05-26
2342,2017-05-28
2135,2017-05-29
2129,2017-05-29
2098,2017-05-25
1359,2017-05-27
1129,2017-05-28
1008,2017-05-27
773,2017-05-29
741,2017-05-26
372,2017-05-27
370,2017-05-27
98150,2017-05-02
80736,2017-05-01
69070,2017-05-04
50728,2017-05-01
19102,2017-05-02
15659,2017-05-01
10647,2017-05-01
41,2017-05-04
10798,2017-05-01
98344,2017-05-06
96299,2017-05-02
92736,2017-05-01
91244,2017-05-05
87687,2017-05-05
87358,2017-05-07
86144,2017-05-05
85409,2017-05-01
84222,2017-05-01
84071,2017-05-01
81769,2017-05-07
80729,2017-05-04
79152,2017-05-02
71837,2017-05-07
71425,2017-05-01
70171,2017-05-04
67600,2017-05-05
63690,2017-05-05
59381,2017-05-01
58486,2017-05-04
58146,2017-05-03
53808,2017-05-07
52443,2017-05-04
52390,2017-05-07
51554,2017-05-03
49891,2017-05-01
49234,2017-05-06
49017,2017-05-07
48099,2017-05-07
47223,2017-05-07
46713,2017-05-05
46508,2017-05-01
44385,2017-05-04
44338,2017-05-03
42986,2017-05-01
40293,2017-05-05
40227,2017-05-07
39192,2017-05-01
38879,2017-05-04
38757,2017-05-06
35942,2017-05-07
32965,2017-05-05
28237,2017-05-06
25044,2017-05-01
24442,2017-05-03
24145,2017-05-01
23965,2017-05-03
20053,2017-05-07
19607,2017-05-04
19133,2017-05-04
14753,2017-05-02
14022,2017-05-01
13108,2017-05-01
11988,2017-05-01
10981,2017-05-07
10422,2017-05-02
9442,2017-05-07
8614,2017-05-01
8431,2017-05-01
6966,2017-05-03
6629,2017-05-03
5727,2017-05-06
5700,2017-05-07
5344,2017-05-04
1943,2017-05-06
1877,2017-05-05
1674,2017-05-07
58049,2017-05-01
85358,2017-05-01
16569,2017-05-01
96384,2017-05-01
83118,2017-05-01
73140,2017-05-02
56945,2017-05-01
49029,2017-05-02
44917,2017-05-02
43720,2017-05-01
12293,2017-05-01
7516,2017-05-01
492,2017-05-01
23505,2017-05-01
38318,2017-05-01
66852,2017-05-01
35624,2017-05-01
32152,2017-05-01
41953,2017-05-01
95248,2017-05-02
91794,2017-05-02
68300,2017-05-01
60901,2017-05-01
33768,2017-05-02
30814,2017-05-04
20636,2017-05-04
19349,2017-05-01
6187,2017-05-02
98692,2017-05-31
98294,2017-05-02
98154,2017-05-03
97896,2017-05-29
97759,2017-05-08
97630,2017-05-22
97476,2017-05-17
97461,2017-05-12
97322,2017-05-08
96462,2017-05-15
96290,2017-05-23
96088,2017-05-12
95804,2017-05-04
95717,2017-05-04
95615,2017-05-25
95548,2017-05-07
95447,2017-05-09
95400,2017-05-15
95057,2017-05-19
94835,2017-05-09
94439,2017-05-07
94208,2017-05-18
93932,2017-05-19
93906,2017-05-05
93902,2017-05-09
93896,2017-05-20
93572,2017-05-25
93504,2017-05-29
92843,2017-05-09
92532,2017-05-28
92118,2017-05-26
92103,2017-05-07
91771,2017-05-26
91754,2017-05-29
91161,2017-05-26
90976,2017-05-09
90605,2017-05-16
90290,2017-05-09
90212,2017-05-23
90203,2017-05-18
90177,2017-05-28
89906,2017-05-29
89719,2017-05-22
89660,2017-05-29
89514,2017-05-25
89396,2017-05-17
89394,2017-05-10
89123,2017-05-07
88911,2017-05-06
88903,2017-05-18
88316,2017-05-03
87742,2017-05-15
87532,2017-05-06
87509,2017-05-21
87374,2017-05-23
87328,2017-05-07
87107,2017-05-18
86998,2017-05-05
86694,2017-05-16
86278,2017-05-05
85907,2017-05-07
85638,2017-05-17
85417,2017-05-11
84878,2017-05-09
84863,2017-05-15
84531,2017-05-15
84017,2017-05-16
83807,2017-05-21
83626,2017-05-11
82355,2017-05-10
82004,2017-05-04
81960,2017-05-19
81684,2017-05-18
81659,2017-05-15
81476,2017-05-08
81391,2017-05-01
80889,2017-05-09
80454,2017-05-23
80431,2017-05-21
80384,2017-05-23
79725,2017-05-02
78836,2017-05-09
78665,2017-05-31
78616,2017-05-19
78570,2017-05-23
78448,2017-05-09
78340,2017-05-19
78108,2017-05-02
77874,2017-05-10
77838,2017-05-27
77819,2017-05-01
77589,2017-05-29
77483,2017-05-09
77297,2017-05-06
77012,2017-05-06
76561,2017-05-21
75571,2017-05-10
75132,2017-05-08
75075,2017-05-06
74839,2017-05-30
74443,2017-05-05
74080,2017-05-04
73870,2017-05-05
73511,2017-05-12
73425,2017-05-03
73172,2017-05-10
72932,2017-05-08
72545,2017-05-23
72169,2017-05-21
72103,2017-05-07
71685,2017-05-09
71540,2017-05-12
71328,2017-05-20
71208,2017-05-15
71205,2017-05-05
70778,2017-05-18
70340,2017-05-30
69841,2017-05-01
69568,2017-05-13
68619,2017-05-09
68517,2017-05-03
68087,2017-05-18
67984,2017-05-21
67885,2017-05-28
67263,2017-05-18
66525,2017-05-29
66502,2017-05-29
65206,2017-05-19
64819,2017-05-31
64757,2017-05-22
64292,2017-05-22
64208,2017-05-06
64030,2017-05-21
63931,2017-05-30
63327,2017-05-08
63271,2017-05-10
63126,2017-05-24
62992,2017-05-18
61897,2017-05-05
61264,2017-05-09
61093,2017-05-03
60453,2017-05-24
60159,2017-05-29
59614,2017-05-02
59588,2017-05-09
59327,2017-05-09
58963,2017-05-29
58946,2017-05-09
58777,2017-05-04
58124,2017-05-28
58116,2017-05-04
58114,2017-05-09
57989,2017-05-31
57302,2017-05-23
56081,2017-05-30
55783,2017-05-16
55775,2017-05-21
55269,2017-05-01
55057,2017-05-22
54955,2017-05-17
54894,2017-05-03
54682,2017-05-09
54496,2017-05-19
54159,2017-05-04
53917,2017-05-10
53779,2017-05-24
53704,2017-05-25
53668,2017-05-15
52820,2017-05-07
52418,2017-05-21
51641,2017-05-17
51636,2017-05-30
51248,2017-05-23
51167,2017-05-26
50808,2017-05-27
50765,2017-05-29
50749,2017-05-31
50052,2017-05-09
49902,2017-05-08
49641,2017-05-25
49628,2017-05-09
49550,2017-05-11
49398,2017-05-27
49042,2017-05-24
48984,2017-05-03
48745,2017-05-06
48469,2017-05-20
48423,2017-05-14
48397,2017-05-28
48153,2017-05-16
48148,2017-05-31
47997,2017-05-30
47886,2017-05-01
47809,2017-05-28
47796,2017-05-28
47623,2017-05-18
47437,2017-05-15
47085,2017-05-20
46977,2017-05-03
45910,2017-05-12
44958,2017-05-18
44802,2017-05-01
44717,2017-05-11
44445,2017-05-09
44375,2017-05-13
44100,2017-05-02
44077,2017-05-05
43938,2017-05-28
43409,2017-05-31
43321,2017-05-31
43128,2017-05-11
42903,2017-05-04
42874,2017-05-14
42835,2017-05-22
42349,2017-05-29
41492,2017-05-19
41281,2017-05-30
40923,2017-05-07
40474,2017-05-29
40203,2017-05-23
39982,2017-05-21
39731,2017-05-27
39499,2017-05-30
38827,2017-05-26
38507,2017-05-08
38484,2017-05-19
38180,2017-05-09
37941,2017-05-23
37550,2017-05-10
37210,2017-05-20
37125,2017-05-13
37108,2017-05-30
36775,2017-05-24
36720,2017-05-17
36661,2017-05-31
36283,2017-05-30
36154,2017-05-30
36048,2017-05-08
35930,2017-05-29
35908,2017-05-07
35747,2017-05-28
34999,2017-05-24
34908,2017-05-18
34763,2017-05-04
34621,2017-05-27
34173,2017-05-17
33799,2017-05-07
33681,2017-05-27
33661,2017-05-24
33419,2017-05-09
33248,2017-05-08
32803,2017-05-05
32280,2017-05-09
32164,2017-05-23
32153,2017-05-01
32023,2017-05-30
31856,2017-05-27
31682,2017-05-09
31333,2017-05-26
30921,2017-05-23
30559,2017-05-01
30464,2017-05-16
30206,2017-05-20
30085,2017-05-28
29971,2017-05-27
29931,2017-05-09
29628,2017-05-03
29621,2017-05-21
29284,2017-05-29
29098,2017-05-31
28514,2017-05-28
28493,2017-05-28
28280,2017-05-05
27477,2017-05-14
27096,2017-05-21
26971,2017-05-22
26936,2017-05-25
26839,2017-05-08
26811,2017-05-31
26202,2017-05-22
25992,2017-05-30
25346,2017-05-22
25230,2017-05-24
24926,2017-05-30
24599,2017-05-29
24510,2017-05-24
24098,2017-05-25
23978,2017-05-30
23920,2017-05-16
23804,2017-05-28
23325,2017-05-11
23058,2017-05-15
22789,2017-05-01
22455,2017-05-31
21578,2017-05-08
21409,2017-05-11
21274,2017-05-12
20231,2017-05-06
19475,2017-05-02
19457,2017-05-10
19157,2017-05-03
18910,2017-05-29
18904,2017-05-30
18779,2017-05-08
18689,2017-05-12
18543,2017-05-07
18418,2017-05-10
18267,2017-05-24
18243,2017-05-25
18093,2017-05-01
18033,2017-05-06
17972,2017-05-18
17851,2017-05-09
17797,2017-05-25
17278,2017-05-22
17254,2017-05-28
17007,2017-05-09
16751,2017-05-02
16582,2017-05-10
16544,2017-05-03
16524,2017-05-31
16459,2017-05-09
16338,2017-05-17
15512,2017-05-09
14620,2017-05-21
14460,2017-05-08
13433,2017-05-13
12846,2017-05-21
12746,2017-05-05
12511,2017-05-30
12048,2017-05-07
11564,2017-05-04
11411,2017-05-26
11195,2017-05-10
11041,2017-05-04
10433,2017-05-30
9707,2017-05-30
9253,2017-05-05
9016,2017-05-21
8906,2017-05-21
8818,2017-05-22
8233,2017-05-06
8004,2017-05-01
6922,2017-05-25
6562,2017-05-30
6223,2017-05-30
6007,2017-05-30
5167,2017-05-30
5066,2017-05-31
4806,2017-05-13
4581,2017-05-28
3750,2017-05-26
3679,2017-05-21
3033,2017-05-14
2555,2017-05-17
2476,2017-05-09
2032,2017-05-02
1336,2017-05-04
1307,2017-05-29
1216,2017-05-22
618,2017-05-03
9,2017-05-13
24177,2017-05-02
5496,2017-05-02
95102,2017-05-01
83393,2017-05-03
81284,2017-05-02
65780,2017-05-01
65502,2017-05-01
59620,2017-05-01
55499,2017-05-01
50558,2017-05-03
45070,2017-05-01
44242,2017-05-01
31260,2017-05-02
27585,2017-05-03
20537,2017-05-03
14513,2017-05-03
14434,2017-05-03
6836,2017-05-03
3898,2017-05-01
75198,2017-05-30
39284,2017-05-31
12021,2017-05-30
2546,2017-05-31
23551,2017-05-01
96545,2017-05-31
95815,2017-05-30
94790,2017-05-30
93450,2017-05-31
93316,2017-05-30
91987,2017-05-29
90946,2017-05-29
90098,2017-05-29
90072,2017-05-30
88560,2017-05-31
87543,2017-05-29
85112,2017-05-30
84473,2017-05-29
83855,2017-05-30
82508,2017-05-30
82390,2017-05-30
82008,2017-05-29
80974,2017-05-29
80443,2017-05-30
80367,2017-05-30
77945,2017-05-31
77491,2017-05-31
76328,2017-05-29
75928,2017-05-31
75766,2017-05-31
73604,2017-05-31
73297,2017-05-29
72558,2017-05-31
72042,2017-05-30
71338,2017-05-29
69973,2017-05-31
68297,2017-05-30
66260,2017-05-30
66074,2017-05-31
64554,2017-05-31
63594,2017-05-31
63128,2017-05-31
61804,2017-05-31
61513,2017-05-31
61268,2017-05-31
58295,2017-05-29
58169,2017-05-31
57794,2017-05-30
57167,2017-05-30
56234,2017-05-31
56218,2017-05-31
56140,2017-05-29
55537,2017-05-29
55465,2017-05-31
54921,2017-05-29
54855,2017-05-29
52638,2017-05-31
51482,2017-05-29
50551,2017-05-29
48749,2017-05-29
47651,2017-05-31
47153,2017-05-30
47042,2017-05-30
46740,2017-05-31
42906,2017-05-29
42176,2017-05-29
41686,2017-05-29
41676,2017-05-29
41514,2017-05-30
41487,2017-05-31
40316,2017-05-30
39593,2017-05-31
37298,2017-05-30
36821,2017-05-31
35927,2017-05-30
35735,2017-05-29
33090,2017-05-31
32819,2017-05-30
31593,2017-05-31
30823,2017-05-29
29687,2017-05-31
28461,2017-05-30
28151,2017-05-29
27836,2017-05-31
27825,2017-05-30
25524,2017-05-30
24255,2017-05-29
21471,2017-05-29
18052,2017-05-29
17683,2017-05-29
16762,2017-05-31
16609,2017-05-29
14901,2017-05-29
13780,2017-05-30
13335,2017-05-29
13187,2017-05-30
13146,2017-05-30
11878,2017-05-29
11508,2017-05-30
10828,2017-05-31
10565,2017-05-29
10224,2017-05-29
9831,2017-05-30
8308,2017-05-29
7015,2017-05-29
4030,2017-05-30
2537,2017-05-30
2507,2017-05-30
2252,2017-05-31
2077,2017-05-30
834,2017-05-31
707,2017-05-31
511,2017-05-31
88489,2017-05-30
87017,2017-05-31
84990,2017-05-29
84646,2017-05-30
77779,2017-05-29
64293,2017-05-31
61474,2017-05-31
50896,2017-05-31
48403,2017-05-30
46292,2017-05-31
43189,2017-05-31
42811,2017-05-31
39713,2017-05-29
35504,2017-05-31
35463,2017-05-29
33614,2017-05-30
25586,2017-05-29
22348,2017-05-29
20865,2017-05-30
16010,2017-05-29
8473,2017-05-30
5715,2017-05-30
2143,2017-05-30
10443,2017-05-01
72070,2017-05-01
33432,2017-05-01
48135,2017-05-04
94083,2017-05-01
82206,2017-05-01
69546,2017-05-01
67797,2017-05-01
66423,2017-05-01
48526,2017-05-01
46763,2017-05-01
42123,2017-05-03
11339,2017-05-01
1863,2017-05-01
81502,2017-05-26
21179,2017-05-19
98883,2017-05-31
97049,2017-05-30
95077,2017-05-31
92729,2017-05-31
92580,2017-05-31
90387,2017-05-31
85373,2017-05-30
84943,2017-05-31
84028,2017-05-30
83198,2017-05-31
82468,2017-05-30
79588,2017-05-30
75817,2017-05-30
75725,2017-05-30
75460,2017-05-31
74407,2017-05-31
72847,2017-05-30
72679,2017-05-31
72335,2017-05-31
70510,2017-05-31
66483,2017-05-31
65600,2017-05-30
64980,2017-05-30
62869,2017-05-30
61732,2017-05-31
60833,2017-05-31
59756,2017-05-31
57008,2017-05-30
52875,2017-05-31
51768,2017-05-30
51223,2017-05-30
50447,2017-05-31
49182,2017-05-30
49097,2017-05-31
47022,2017-05-30
45620,2017-05-30
44469,2017-05-31
43056,2017-05-30
42400,2017-05-31
40659,2017-05-31
39238,2017-05-31
37697,2017-05-31
34125,2017-05-30
33632,2017-05-30
32524,2017-05-31
30970,2017-05-31
29249,2017-05-30
24554,2017-05-30
23306,2017-05-31
22713,2017-05-31
18955,2017-05-30
18053,2017-05-31
17432,2017-05-30
16465,2017-05-31
15635,2017-05-31
15397,2017-05-31
8530,2017-05-31
8395,2017-05-31
6374,2017-05-31
4536,2017-05-30
3805,2017-05-31
2169,2017-05-30
25169,2017-05-02
81070,2017-05-01
80089,2017-05-01
72594,2017-05-01
90799,2017-05-05
80829,2017-05-07
78983,2017-05-02
78357,2017-05-07
77484,2017-05-09
74927,2017-05-07
71269,2017-05-05
69373,2017-05-07
69044,2017-05-01
65837,2017-05-05
49839,2017-05-08
48343,2017-05-03
29076,2017-05-01
27319,2017-05-05
26993,2017-05-07
25829,2017-05-03
18989,2017-05-06
17505,2017-05-10
13844,2017-05-09
12950,2017-05-01
11582,2017-05-07
11176,2017-05-08
9110,2017-05-02
5713,2017-05-04
5672,2017-05-08
4716,2017-05-09
4600,2017-05-04
2421,2017-05-06
1026,2017-05-01
98464,2017-05-28
97364,2017-05-30
95026,2017-05-30
94144,2017-05-28
91129,2017-05-28
90400,2017-05-31
86650,2017-05-31
86027,2017-05-28
84306,2017-05-30
82118,2017-05-28
69242,2017-05-28
64280,2017-05-31
57652,2017-05-29
56578,2017-05-31
55983,2017-05-31
54403,2017-05-30
50752,2017-05-28
47503,2017-05-29
41028,2017-05-28
39394,2017-05-29
37135,2017-05-30
35351,2017-05-29
31490,2017-05-31
30908,2017-05-29
28862,2017-05-31
25106,2017-05-29
21668,2017-05-31
19976,2017-05-28
14097,2017-05-28
11023,2017-05-29
7642,2017-05-29
4260,2017-05-29
4063,2017-05-28
3425,2017-05-29
534,2017-05-29
97753,2017-05-06
97635,2017-05-01
94801,2017-05-01
92672,2017-05-06
91628,2017-05-03
90575,2017-05-02
89233,2017-05-06
88240,2017-05-01
88179,2017-05-07
85084,2017-05-03
83645,2017-05-01
79155,2017-05-03
78943,2017-05-05
78891,2017-05-06
77035,2017-05-01
73948,2017-05-04
70945,2017-05-08
70724,2017-05-02
70127,2017-05-01
68316,2017-05-05
59073,2017-05-05
56238,2017-05-07
53938,2017-05-09
52909,2017-05-10
51633,2017-05-01
48118,2017-05-10
47865,2017-05-01
47082,2017-05-06
45359,2017-05-06
36034,2017-05-10
33456,2017-05-03
33300,2017-05-03
33182,2017-05-02
29016,2017-05-08
27043,2017-05-01
25269,2017-05-01
19886,2017-05-10
15352,2017-05-06
11538,2017-05-09
11401,2017-05-04
10485,2017-05-09
9256,2017-05-09
8028,2017-05-09
7625,2017-05-07
5706,2017-05-01
4966,2017-05-10
3276,2017-05-05
1533,2017-05-10
810,2017-05-06
85996,2017-05-01
61285,2017-05-01
33306,2017-05-01
89437,2017-05-28
85612,2017-05-29
68145,2017-05-10
53015,2017-05-23
42166,2017-05-30
29672,2017-05-24
25505,2017-05-30
1478,2017-05-29
1117,2017-05-22
98511,2017-05-30
97818,2017-05-30
96771,2017-05-30
96608,2017-05-31
94097,2017-05-31
89699,2017-05-30
88035,2017-05-31
87301,2017-05-31
87261,2017-05-31
86111,2017-05-31
83864,2017-05-30
83713,2017-05-30
82745,2017-05-30
82060,2017-05-31
82048,2017-05-30
81714,2017-05-30
81282,2017-05-30
81029,2017-05-31
80563,2017-05-31
79407,2017-05-30
77877,2017-05-30
76019,2017-05-31
75698,2017-05-30
73957,2017-05-30
73354,2017-05-31
73323,2017-05-31
73131,2017-05-31
71346,2017-05-30
70411,2017-05-30
70096,2017-05-31
69193,2017-05-30
68855,2017-05-31
68552,2017-05-31
67775,2017-05-31
67226,2017-05-31
67185,2017-05-30
65692,2017-05-30
65594,2017-05-31
62620,2017-05-30
62029,2017-05-30
60069,2017-05-30
58937,2017-05-31
57743,2017-05-31
53791,2017-05-30
53120,2017-05-30
53066,2017-05-31
52738,2017-05-31
52421,2017-05-30
51891,2017-05-31
50898,2017-05-30
49590,2017-05-31
49272,2017-05-30
48510,2017-05-31
48373,2017-05-30
45076,2017-05-31
44683,2017-05-31
43208,2017-05-30
41905,2017-05-30
41342,2017-05-31
40943,2017-05-30
40498,2017-05-30
40391,2017-05-31
39680,2017-05-31
39610,2017-05-31
38946,2017-05-30
37230,2017-05-31
36435,2017-05-30
35177,2017-05-31
31297,2017-05-31
31228,2017-05-31
30511,2017-05-31
30220,2017-05-31
29987,2017-05-31
29153,2017-05-30
28374,2017-05-30
26372,2017-05-31
24236,2017-05-31
23843,2017-05-31
23450,2017-05-31
19137,2017-05-31
18923,2017-05-30
17027,2017-05-31
14216,2017-05-31
13445,2017-05-30
11627,2017-05-30
8931,2017-05-30
7024,2017-05-30
5397,2017-05-31
5291,2017-05-30
2913,2017-05-30
2892,2017-05-30
1770,2017-05-30
1503,2017-05-30
1406,2017-05-30
5498,2017-05-01
95042,2017-05-31
88123,2017-05-31
82377,2017-05-31
75177,2017-05-31
44101,2017-05-30
28511,2017-05-31
27176,2017-05-31
87333,2017-05-01
23399,2017-05-01
23419,2017-05-30
76554,2017-05-22
68383,2017-05-31
67738,2017-05-23
61352,2017-05-06
52486,2017-05-09
51642,2017-05-03
19295,2017-05-27
17156,2017-05-26
4481,2017-05-10
2375,2017-05-20
18581,2017-05-02
90075,2017-05-01
30804,2017-05-01
80100,2017-05-30
76295,2017-05-30
65329,2017-05-27
59347,2017-05-31
58397,2017-05-28
45617,2017-05-29
44886,2017-05-31
42491,2017-05-31
33787,2017-05-26
30882,2017-05-25
29100,2017-05-31
27519,2017-05-26
22084,2017-05-29
18136,2017-05-25
14275,2017-05-30
5650,2017-05-31
4336,2017-05-30
3758,2017-05-31
1053,2017-05-26
30833,2017-05-01
54291,2017-05-01
96799,2017-05-30
93942,2017-05-30
92534,2017-05-30
91112,2017-05-29
84419,2017-05-30
77790,2017-05-30
74222,2017-05-30
69194,2017-05-31
66645,2017-05-29
64608,2017-05-29
58379,2017-05-30
57780,2017-05-31
53114,2017-05-30
45185,2017-05-30
42936,2017-05-30
38620,2017-05-29
35417,2017-05-31
27155,2017-05-31
25726,2017-05-30
25204,2017-05-29
20845,2017-05-31
19777,2017-05-31
18462,2017-05-31
13572,2017-05-31
12334,2017-05-29
9163,2017-05-29
7586,2017-05-31
3530,2017-05-31
15837,2017-05-31
74968,2017-05-19
60634,2017-05-30
51170,2017-05-15
37157,2017-05-03
36585,2017-05-20
23214,2017-05-17
20331,2017-05-27
18841,2017-05-22
6443,2017-05-15
289,2017-05-15
77014,2017-05-07
59836,2017-05-17
59682,2017-05-21
6978,2017-05-01
25289,2017-05-01
84975,2017-05-31
65450,2017-05-31
60840,2017-05-30
58249,2017-05-31
25258,2017-05-30
22792,2017-05-30
18632,2017-05-30
4482,2017-05-31
2220,2017-05-30
7564,2017-05-01
79403,2017-05-01
57836,2017-05-01
50638,2017-05-02
36723,2017-05-01
7490,2017-05-01
2737,2017-05-01
97462,2017-05-29
91215,2017-05-30
30770,2017-05-01
8166,2017-05-01
92956,2017-05-02
92830,2017-05-01
46406,2017-05-02
75575,2017-05-01
21370,2017-05-01
98393,2017-05-17
97503,2017-05-20
96416,2017-05-21
95778,2017-05-01
94598,2017-05-14
93437,2017-05-27
92636,2017-05-01
91609,2017-05-07
91463,2017-05-11
91248,2017-05-22
91175,2017-05-03
91167,2017-05-13
90739,2017-05-01
90151,2017-05-21
89688,2017-05-18
89427,2017-05-20
89357,2017-05-07
89215,2017-05-11
89082,2017-05-10
86469,2017-05-15
86279,2017-05-23
86089,2017-05-05
85703,2017-05-27
85390,2017-05-21
83876,2017-05-21
80958,2017-05-23
80165,2017-05-06
78298,2017-05-06
78279,2017-05-07
77665,2017-05-24
76967,2017-05-11
75710,2017-05-03
74698,2017-05-31
74017,2017-05-13
73310,2017-05-31
73069,2017-05-20
72671,2017-05-24
72567,2017-05-21
71034,2017-05-31
70927,2017-05-18
66453,2017-05-08
66026,2017-05-19
63920,2017-05-23
63299,2017-05-11
62895,2017-05-04
62151,2017-05-14
61102,2017-05-12
60603,2017-05-26
60004,2017-05-12
58888,2017-05-26
56653,2017-05-06
55334,2017-05-27
55293,2017-05-21
53865,2017-05-19
53328,2017-05-18
50453,2017-05-28
48535,2017-05-20
47136,2017-05-06
46095,2017-05-31
45651,2017-05-17
44935,2017-05-01
43818,2017-05-21
41557,2017-05-19
40815,2017-05-11
40762,2017-05-22
40747,2017-05-03
40179,2017-05-19
39658,2017-05-01
39592,2017-05-01
38076,2017-05-16
37421,2017-05-11
36534,2017-05-27
35677,2017-05-31
34395,2017-05-04
32051,2017-05-12
31448,2017-05-25
28079,2017-05-09
27419,2017-05-27
27105,2017-05-09
26548,2017-05-26
25684,2017-05-27
25484,2017-05-28
25350,2017-05-24
25212,2017-05-13
22860,2017-05-28
21532,2017-05-06
20917,2017-05-05
19438,2017-05-16
18291,2017-05-24
17427,2017-05-30
15473,2017-05-13
15380,2017-05-21
14484,2017-05-06
12325,2017-05-29
10973,2017-05-10
10526,2017-05-20
10074,2017-05-15
8856,2017-05-15
8277,2017-05-12
7685,2017-05-19
6563,2017-05-31
5947,2017-05-29
5920,2017-05-30
5835,2017-05-29
3513,2017-05-28
3156,2017-05-29
2845,2017-05-04
181,2017-05-12
18157,2017-05-01
98907,2017-05-30
98140,2017-05-27
97858,2017-05-27
94646,2017-05-31
